organization,location,recording_date,audio_length,scientific_name,window_start_time,window_end_time,confidence
CWS-PRA,12-VXM23-43,2021-07-01 22:35:00,180,Catharus guttatus,162.00,165.00,87.7
CWS-PRA,12-VXM23-43,2021-07-01 22:35:00,180,Catharus guttatus,165.00,168.00,89.6
CWS-PRA,12-VXM23-43,2021-07-01 22:35:00,180,Catharus guttatus,168.00,171.00,81.2
CWS-PRA,12-VXM23-43,2021-07-01 22:35:00,180,Catharus guttatus,171.00,174.00,89.0
CWS-PRA,12-VXM23-43,2021-07-01 22:35:00,180,Catharus guttatus,174.00,177.00,45.1
CWS-PRA,12-VXM23-43,2021-07-01 22:35:00,180,Catharus guttatus,177.00,180.00,73.0
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,15.00,18.00,85.9
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,18.00,21.00,68.1
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,24.00,27.00,91.0
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,30.00,33.00,95.0
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,33.00,36.00,96.7
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,51.00,54.00,61.8
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,63.00,66.00,59.5
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,153.00,156.00,82.1
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,156.00,159.00,79.5
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,171.00,174.00,45.2
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,174.00,177.00,46.4
CWS-PRA,12-VXM23-43,2021-07-01 23:02:00,180,Chordeiles minor,177.00,180.00,61.4
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,27.00,30.00,52.8
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,48.00,51.00,44.7
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,72.00,75.00,40.2
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Phylloscopus bonelli,90.00,93.00,47.8
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,129.00,132.00,59.1
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,138.00,141.00,50.7
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,150.00,153.00,41.6
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,150.00,153.00,45.6
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza lincolnii,210.00,213.00,44.9
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,270.00,273.00,40.6
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza lincolnii,273.00,276.00,47.6
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,279.00,282.00,50.1
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,294.00,297.00,54.7
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,315.00,318.00,57.4
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza lincolnii,321.00,324.00,58.2
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,342.00,345.00,42.7
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,351.00,354.00,50.5
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza lincolnii,354.00,357.00,41.8
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,360.00,363.00,41.7
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,369.00,372.00,47.5
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza lincolnii,402.00,405.00,52.8
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza georgiana,423.00,426.00,44.3
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Melospiza lincolnii,435.00,438.00,45.0
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,519.00,522.00,43.8
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Spizella passerina,528.00,531.00,43.0
CWS-PRA,13-UFB64-39,2021-05-27 03:20:00,600,Auriparus flaviceps,543.00,546.00,45.6
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,0.00,3.00,82.8
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,3.00,6.00,68.0
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,6.00,9.00,58.3
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,9.00,12.00,59.0
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,15.00,18.00,60.5
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,18.00,21.00,71.6
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,21.00,24.00,93.8
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Corvus corax,24.00,27.00,86.5
CWS-PRA,13-UFB64-39,2021-05-27 05:50:00,180,Rhinocrypta lanceolata,105.00,108.00,45.0
CWS-PRA,13-UFB64-39,2021-05-27 07:50:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Catharus ustulatus,12.00,15.00,75.8
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Catharus ustulatus,36.00,39.00,65.7
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Catharus ustulatus,60.00,63.00,59.7
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Myadestes genibarbis,84.00,87.00,41.5
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Empidonax alnorum,90.00,93.00,42.7
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Empidonax alnorum,96.00,99.00,68.2
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Empidonax alnorum,99.00,102.00,85.4
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Empidonax alnorum,102.00,105.00,77.8
CWS-PRA,13-UFB64-39,2021-06-02 03:44:00,180,Empidonax alnorum,108.00,111.00,53.8
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,6.00,9.00,88.5
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,12.00,15.00,92.4
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,18.00,21.00,90.4
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,24.00,27.00,91.0
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Chaetura pelagica,27.00,30.00,48.7
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,33.00,36.00,85.6
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,39.00,42.00,90.4
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,48.00,51.00,62.4
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,51.00,54.00,86.4
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,57.00,60.00,68.1
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,69.00,72.00,85.3
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,75.00,78.00,84.0
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,81.00,84.00,72.7
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,105.00,108.00,54.0
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,108.00,111.00,83.9
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,117.00,120.00,81.9
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,135.00,138.00,72.1
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,147.00,150.00,73.1
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Empidonax alnorum,159.00,162.00,63.1
CWS-PRA,13-UFB64-39,2021-06-02 05:14:00,180,Melospiza georgiana,168.00,171.00,45.3
CWS-PRA,AB-169275-05,2021-06-25 22:06:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,AB-169275-05,2021-06-25 22:33:00,180,Catharus ustulatus,102.00,105.00,47.0
CWS-PRA,AB-169275-05,2021-06-25 22:33:00,180,Catharus ustulatus,126.00,129.00,44.0
CWS-PRA,AB-169275-05,2021-06-25 22:33:00,180,Leiothlypis peregrina,159.00,162.00,49.1
CWS-PRA,AB-169275-05,2021-06-25 23:00:00,180,Catharus guttatus,36.00,39.00,72.6
CWS-PRA,AB-169275-05,2021-06-25 23:00:00,180,Catharus guttatus,138.00,141.00,50.1
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,54.00,57.00,45.7
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,66.00,69.00,48.2
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,75.00,78.00,50.1
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,84.00,87.00,54.6
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,123.00,126.00,41.7
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,153.00,156.00,43.9
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,159.00,162.00,47.4
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,168.00,171.00,47.6
CWS-PRA,AB-169275-05,2021-06-26 03:09:00,180,Leiothlypis peregrina,174.00,177.00,53.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,0.00,3.00,47.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,3.00,6.00,45.4
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,6.00,9.00,47.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,9.00,12.00,66.3
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,12.00,15.00,45.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,15.00,18.00,61.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,18.00,21.00,41.3
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,21.00,24.00,49.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,24.00,27.00,62.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,33.00,36.00,61.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,36.00,39.00,56.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,42.00,45.00,40.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,48.00,51.00,55.1
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,51.00,54.00,48.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,54.00,57.00,50.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,69.00,72.00,70.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,72.00,75.00,49.2
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,81.00,84.00,40.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,84.00,87.00,50.1
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,90.00,93.00,46.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,93.00,96.00,62.7
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,96.00,99.00,45.7
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,99.00,102.00,42.4
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,102.00,105.00,53.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,105.00,108.00,74.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,108.00,111.00,46.7
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,117.00,120.00,59.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,126.00,129.00,44.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,129.00,132.00,59.5
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,132.00,135.00,50.2
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,138.00,141.00,44.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,141.00,144.00,43.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,150.00,153.00,77.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,153.00,156.00,49.5
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,159.00,162.00,51.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,177.00,180.00,73.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,180.00,183.00,47.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,192.00,195.00,54.3
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,195.00,198.00,46.5
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,198.00,201.00,49.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,201.00,204.00,55.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,204.00,207.00,40.1
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,207.00,210.00,58.4
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,222.00,225.00,41.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,231.00,234.00,53.1
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,237.00,240.00,46.8
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,246.00,249.00,52.1
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,249.00,252.00,41.4
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,252.00,255.00,45.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,261.00,264.00,48.3
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,267.00,270.00,43.5
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,273.00,276.00,42.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,276.00,279.00,45.0
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,282.00,285.00,46.6
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,285.00,288.00,48.9
CWS-PRA,AB-169275-05,2021-06-26 03:59:00,300,Leiothlypis peregrina,291.00,294.00,54.3
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,3.00,6.00,45.9
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,12.00,15.00,52.3
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,15.00,18.00,44.8
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,21.00,24.00,45.9
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,39.00,42.00,40.1
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,57.00,60.00,46.0
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,63.00,66.00,43.3
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,66.00,69.00,67.7
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,72.00,75.00,55.8
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,78.00,81.00,45.3
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,81.00,84.00,45.2
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,90.00,93.00,55.3
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,99.00,102.00,55.5
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,102.00,105.00,53.6
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,105.00,108.00,44.6
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,111.00,114.00,50.3
CWS-PRA,AB-169275-05,2021-06-26 04:49:00,180,Leiothlypis peregrina,114.00,117.00,53.8
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,6.00,9.00,40.3
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,15.00,18.00,43.2
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,39.00,42.00,43.3
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,45.00,48.00,46.0
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,51.00,54.00,40.8
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,54.00,57.00,41.6
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,60.00,63.00,55.1
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,63.00,66.00,40.1
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,66.00,69.00,50.9
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,78.00,81.00,43.6
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,93.00,96.00,40.4
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,102.00,105.00,60.8
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,105.00,108.00,41.0
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,108.00,111.00,42.5
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,114.00,117.00,44.4
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,117.00,120.00,55.5
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,120.00,123.00,64.9
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,123.00,126.00,48.3
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,126.00,129.00,46.5
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,129.00,132.00,63.5
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,132.00,135.00,52.3
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,135.00,138.00,57.0
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,138.00,141.00,41.0
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,141.00,144.00,43.3
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,147.00,150.00,42.1
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,150.00,153.00,60.1
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,153.00,156.00,43.5
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,156.00,159.00,51.3
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,162.00,165.00,50.6
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,168.00,171.00,64.1
CWS-PRA,AB-169275-05,2021-06-26 05:39:00,180,Leiothlypis peregrina,177.00,180.00,70.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,0.00,3.00,74.9
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,3.00,6.00,78.9
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,6.00,9.00,72.4
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,12.00,15.00,72.7
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,15.00,18.00,75.9
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,18.00,21.00,77.0
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,21.00,24.00,76.4
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,27.00,30.00,84.2
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,30.00,33.00,67.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,33.00,36.00,59.6
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,36.00,39.00,76.6
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,42.00,45.00,86.9
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,45.00,48.00,67.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,51.00,54.00,69.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,54.00,57.00,71.2
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,57.00,60.00,79.7
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,60.00,63.00,69.7
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,63.00,66.00,53.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,66.00,69.00,81.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,69.00,72.00,77.3
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,72.00,75.00,59.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,75.00,78.00,75.2
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,81.00,84.00,78.1
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,84.00,87.00,69.3
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,90.00,93.00,74.3
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,93.00,96.00,63.0
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,96.00,99.00,56.9
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,99.00,102.00,73.0
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,102.00,105.00,73.2
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,105.00,108.00,77.7
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,108.00,111.00,76.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,114.00,117.00,81.7
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,117.00,120.00,72.0
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,120.00,123.00,77.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,123.00,126.00,75.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,126.00,129.00,48.2
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,129.00,132.00,62.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,132.00,135.00,76.0
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,135.00,138.00,61.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,138.00,141.00,77.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,141.00,144.00,54.1
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,144.00,147.00,88.4
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,147.00,150.00,75.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,153.00,156.00,87.5
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,156.00,159.00,76.0
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,159.00,162.00,69.9
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,162.00,165.00,75.7
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,168.00,171.00,49.3
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,171.00,174.00,59.8
CWS-PRA,AB-169275-05,2021-06-26 06:29:00,180,Leiothlypis peregrina,177.00,180.00,81.9
CWS-PRA,AB-169275-05,2021-06-26 07:19:00,180,Leiothlypis peregrina,0.00,3.00,45.5
CWS-PRA,AB-169275-05,2021-06-26 07:19:00,180,Leiothlypis peregrina,15.00,18.00,42.0
CWS-PRA,AB-169275-05,2021-06-26 07:19:00,180,Leiothlypis peregrina,21.00,24.00,51.1
CWS-PRA,AB-169275-05,2021-06-26 07:19:00,180,Leiothlypis peregrina,24.00,27.00,41.0
