organization,project_name,location,recording_date,method,status,observer_id,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,tag_duration_s,min_tag_freq,max_tag_freq,vocalization,abundance,tag_clip_status,clip_channel_used,verified_by,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,url
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:48,2021-06-05 06:14:00,180s 1SPT,In Progress,687,Janine McManus,UNKN,Unidentified signal,Unknown,1,41.93,0.93,1.91kHz,5.42kHz,Call,1,NEEDS_REVIEW,1,,-48.42,-55.29,2,-0.000958,-0.009862,0.007261,-40.12,-64.1,-70.72,2,0,-0.005296,0.005954,-44.5,-29.39,-30.29,2,0.030499,-0.007562,0.039777,-28.01,-66.42,-71.58,2,0,-0.003237,0.003696,-48.65,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166549
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:48,2021-06-05 06:14:00,180s 1SPT,In Progress,687,Janine McManus,YRWA,Yellow-rumped Warbler,Aves,1,56.74,1.26,3.64kHz,6.54kHz,Song,1,VERIFIED-1Star,2,Steve Enid,-47.76,-55.3,2,-0.001244,-0.009468,0.011702,-38.63,-66.68,-71.15,2,0,-0.004473,0.004745,-46.48,-29.36,-30.31,2,0.030879,-0.008065,0.040347,-27.88,-66.58,-72.47,2,0,-0.002352,0.002436,-52.27,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166549
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:48,2021-06-05 06:14:00,180s 1SPT,In Progress,687,Janine McManus,COLO,Common Loon,Aves,1,61.40,1.69,0.19kHz,1.63kHz,Call,1,VERIFIED-No_Star,1,Janine McManus,-47.75,-56.65,2,-0.001152,-0.016603,0.016856,-35.46,-60.59,-66.46,2,0.000235,-0.004479,0.004092,-46.98,-29.38,-30.32,2,0.030991,-0.007872,0.069135,-23.21,-43.06,-44,2,-0.006307,-0.011497,0.001973,-38.79,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166549
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:48,2021-06-05 06:14:00,180s 1SPT,In Progress,687,Janine McManus,HERA,Heavy rain,Abiotic,1,81.43,10.74,0.28kHz,11.25kHz,Non-vocal,1,"",1,,-37.37,-53.42,2,-0.001175,-0.243449,0.177014,-12.27,-37.71,-55.5,2,0.00007,-0.180065,0.235132,-12.57,-29,-30.58,2,0.031757,-0.13893,0.185537,-14.63,-40.32,-52.36,2,-0.001918,-0.139974,0.147158,-16.64,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166549
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:48,2021-06-05 06:14:00,180s 1SPT,In Progress,687,Janine McManus,CORA,Common Raven,Aves,1,175.69,1.39,0.28kHz,2.29kHz,Call,1,VERIFIED-1Star,1,Chris Chutter,-37.08,-44.24,2,-0.001229,-0.225578,0.152243,-12.93,-47.9,-56.57,2,0.000074,-0.039161,0.039767,-28.01,-28.93,-30.36,2,0.030796,-0.084217,0.138645,-17.16,-49.12,-52.48,2,-0.001827,-0.026943,0.022815,-31.39,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166549
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-27 08:23:00,180s 1SPT,Transcribed,1201,Maya Meron,NONE,NONE,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166519
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,MOWI,Moderate wind,Abiotic,1,0.36,1.63,0.42kHz,11.30kHz,Non-vocal,1,"",1,,-30.69,-34.9,2,0.020259,-0.0338,0.063702,-23.92,-44.73,-56.05,2,-0.000059,-0.036198,0.047011,-26.56,-27.64,-31.25,2,0.033603,-0.01358,0.071708,-22.89,-45.64,-55.5,2,-0.000098,-0.03206,0.035912,-28.9,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,MOBA,Moderate Background Noise,Abiotic,1,1.23,3.39,0.51kHz,10.83kHz,Non-vocal,1,"",1,,-30.43,-37.63,2,0.020484,-0.033071,0.06443,-23.82,-45.2,-57.54,2,-0.000001,-0.03149,0.048874,-26.22,-25.77,-34.04,2,0.033431,-0.008967,0.0939,-20.55,-46.07,-57.41,2,-0.000001,-0.034866,0.033646,-29.15,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,CONI,Common Nighthawk,Aves,1,3.14,0.58,2.52kHz,5.00kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-30.76,-34.83,2,0.017757,-0.010208,0.058285,-24.69,-58.97,-66.66,2,0,-0.005218,0.00515,-45.65,-27.98,-30.28,2,0.030128,-0.008653,0.067842,-23.37,-59.13,-66.88,2,0,-0.005153,0.00455,-45.76,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,HEWI,Heavy wind,Abiotic,1,17.39,5.35,0.47kHz,11.07kHz,Non-vocal,1,"",1,,-27.24,-36.13,2,0.020522,-0.037062,0.078694,-22.08,-39.17,-54.25,2,-0.000011,-0.045789,0.0522,-25.65,-22.36,-33.3,2,0.033379,-0.089801,0.116543,-18.67,-39,-53.59,2,-0.000018,-0.05133,0.043862,-25.79,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,RCKI,Ruby-crowned Kinglet,Aves,1,33.43,2.10,1.63kHz,4.81kHz,Song,1,VERIFIED-3Star,2,Chris Chutter,-31.71,-35.25,2,0.02028,-0.006597,0.03809,-28.38,-65.75,-67.94,2,0,-0.002225,0.00282,-51,-27.19,-31.82,2,0.032879,-0.008482,0.061015,-24.29,-65.2,-68.01,2,0,-0.003207,0.002626,-49.88,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,CANG,Canada Goose,Aves,1,57.31,4.03,0.23kHz,2.05kHz,Call,3,VERIFIED-No_Star,1,Steve Van Wilgenburg,-20.82,-38.57,2,0.020742,-0.125727,0.127735,-17.87,-38.67,-53.19,2,-0.002592,-0.019714,0.01923,-34.1,-21.37,-34.09,2,0.033504,-0.109701,0.111647,-19.04,-39.22,-50.18,2,-0.004174,-0.020176,0.017309,-33.9,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,COLO,Common Loon,Aves,1,562.64,2.10,0.37kHz,2.01kHz,Call,1,VERIFIED-No_Star,1,Janine McManus,-31.51,-36.48,2,0.020102,-0.006774,0.039391,-28.09,-53.27,-60.31,2,-0.000213,-0.007055,0.005931,-43.03,-27.67,-31.98,2,0.032801,-0.0099,0.053196,-25.48,-54.94,-60.12,2,-0.000348,-0.006767,0.005324,-43.39,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-05-28 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,RECR,Red Crossbill,Aves,1,568.83,0.94,2.01kHz,4.30kHz,Call,1,VERIFIED-1Star,2,Chris Chutter,-31.88,-34.99,2,0.019771,-0.004639,0.03691,-28.66,-68.5,-72.35,2,0,-0.002223,0.002424,-52.31,-27.73,-30.41,2,0.032369,-0.009065,0.051753,-25.72,-67.89,-71.83,2,0,-0.002486,0.002649,-51.54,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166408
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,CANG,Canada Goose,Aves,1,0.04,1.95,0.70kHz,1.96kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-32.98,-34.36,2,0.020216,-0.003265,0.027205,-31.31,-65.59,-76.1,2,0,-0.001564,0.001721,-55.29,-29.08,-30.03,2,0.032651,-0.005344,0.03992,-27.98,-65.33,-76.14,2,0,-0.001623,0.001678,-55.5,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,RCKI,Ruby-crowned Kinglet,Aves,1,2.35,1.73,1.96kHz,4.30kHz,Song,1,VERIFIED-4Star,1,Chris Chutter,-33.18,-34.27,2,0.020257,-0.004942,0.028555,-30.89,-57.05,-73.58,2,0,-0.004665,0.004641,-46.62,-29.11,-29.83,2,0.032941,-0.007899,0.041622,-27.61,-57.82,-72.63,2,0,-0.003771,0.003627,-48.47,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,CONW,Connecticut Warbler,Aves,1,4.28,1.70,1.40kHz,5.09kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.24,-34.25,2,0.020038,-0.004263,0.02681,-31.43,-64.28,-71.26,2,0,-0.00191,0.002367,-52.52,-29.1,-29.8,2,0.032668,-0.00692,0.040125,-27.93,-64.78,-71.1,2,0,-0.00201,0.00195,-53.93,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,SWTH,Swainson's Thrush,Aves,1,4.68,1.36,0.65kHz,3.97kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.22,-34.26,2,0.020002,-0.005564,0.02671,-31.47,-64.34,-71.18,2,0,-0.002295,0.002114,-52.78,-29.1,-29.82,2,0.032703,-0.008113,0.039981,-27.96,-65.27,-70.79,2,0,-0.002225,0.002138,-53.05,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,HETH,Hermit Thrush,Aves,1,5.73,1.16,1.96kHz,4.76kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.2,-34.17,2,0.01946,-0.004512,0.026854,-31.42,-67.6,-73.67,2,0,-0.001253,0.001184,-58.04,-29.11,-29.84,2,0.031885,-0.007141,0.040131,-27.93,-70.13,-73.73,2,0,-0.001027,0.00107,-59.41,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,HETH,Hermit Thrush,Aves,2,7.00,1.21,2.01kHz,4.81kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.18,-34.28,2,0.019912,-0.00409,0.026789,-31.44,-55.99,-73.02,2,0,-0.003915,0.004033,-47.89,-29.06,-29.9,2,0.032512,-0.006855,0.040612,-27.83,-55.98,-72.48,2,0,-0.004398,0.004495,-46.94,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,HETH,Hermit Thrush,Aves,3,7.58,1.64,1.87kHz,4.58kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-33.1,-34.28,2,0.0202,-0.005277,0.027162,-31.32,-56.18,-71.95,3,0,-0.003896,0.004086,-47.77,-29.08,-29.84,2,0.032798,-0.007849,0.040345,-27.88,-55.97,-71.9,2,0,-0.004427,0.004503,-46.93,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,TRUS,Trumpeter Swan,Aves,1,9.33,3.63,0.09kHz,1.68kHz,Call,1,NEEDS_REVIEW,1,,-32.98,-34.39,2,0.020339,-0.00391,0.028464,-30.91,-38.41,-39.81,2,-0.010821,-0.014147,0.002101,-36.99,-28.96,-29.91,2,0.033205,-0.006525,0.041397,-27.66,-34.38,-35.34,2,-0.01767,-0.021563,0.003728,-33.33,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,WTSP,White-throated Sparrow,Aves,1,17.13,3.33,1.54kHz,4.62kHz,Song,1,VERIFIED-1Star,1,Chris Chutter,-33.04,-34.32,2,0.020328,-0.004532,0.030499,-30.31,-53.25,-73.03,2,0,-0.007155,0.007011,-42.91,-28.95,-29.9,2,0.03315,-0.006874,0.043057,-27.32,-53.95,-73.11,2,0,-0.006389,0.005831,-43.89,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,YRWA,Yellow-rumped Warbler,Aves,1,17.54,1.41,2.80kHz,5.84kHz,Song,1,VERIFIED-1Star,1,Steve Enid,-33.04,-34.43,2,0.019742,-0.005781,0.027947,-31.07,-55.22,-72.24,2,0,-0.005042,0.005364,-45.41,-28.96,-29.85,2,0.032298,-0.008163,0.041798,-27.58,-56.29,-71.87,2,0,-0.004944,0.004702,-46.12,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,CANG,Canada Goose,Aves,2,32.60,1.95,0.37kHz,2.01kHz,Call,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.12,-34.14,2,0.020277,-0.004163,0.026422,-31.56,-67.93,-71.29,2,-0.000215,-0.001247,0.000702,-58.08,-29.1,-29.83,2,0.032819,-0.006831,0.038966,-28.19,-66.95,-68.1,2,-0.000348,-0.001309,0.000482,-57.66,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,DEJU,Dark-eyed Junco,Aves,1,81.33,1.95,3.50kHz,5.84kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-32.99,-34.25,2,0.020105,-0.004262,0.028144,-31.01,-68.23,-72.6,2,0,-0.001355,0.001376,-57.23,-29.01,-29.9,2,0.03257,-0.00689,0.040684,-27.81,-66.77,-72.06,2,0,-0.001573,0.001661,-55.59,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,CHSP,Chipping Sparrow,Aves,1,91.36,5.14,2.16kHz,6.59kHz,Song,1,VERIFIED-No_Star,2,Janine McManus,-32.98,-34.22,2,0.020332,-0.004606,0.027893,-31.09,-68.3,-72.44,2,0,-0.001245,0.001246,-58.09,-29.03,-29.91,2,0.03289,-0.007282,0.040506,-27.85,-66.97,-71.48,2,0,-0.001595,0.001492,-55.94,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,PBGR,Pied-billed Grebe,Aves,1,105.59,4.01,0.28kHz,1.49kHz,Song,1,VERIFIED-2Star,1,Chris Chutter,-32.87,-34.22,2,0.020434,-0.006019,0.033822,-29.42,-57.14,-58.58,2,-0.001229,-0.002124,0.000527,-53.46,-28.88,-29.83,2,0.033105,-0.008195,0.04388,-27.15,-53.2,-54.29,2,-0.001991,-0.002942,0.000748,-50.63,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,AMRE,American Redstart,Aves,1,123.03,1.18,3.60kHz,7.00kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.24,-33.98,2,0.019913,-0.004618,0.025176,-31.98,-68.57,-71.8,2,0,-0.001592,0.001469,-55.96,-29.17,-29.71,2,0.032278,-0.007265,0.038431,-28.31,-68.95,-71.34,2,0,-0.001406,0.00133,-57.04,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,CHSP,Chipping Sparrow,Aves,2,142.55,5.28,4.39kHz,6.40kHz,Song,1,VERIFIED-2Star,2,Chris Chutter,-33.04,-34.24,2,0.020635,-0.005032,0.029035,-30.74,-64.78,-73.24,2,0,-0.002144,0.002123,-53.38,-28.95,-29.88,2,0.033581,-0.00735,0.042691,-27.39,-62.4,-71.7,2,0,-0.003358,0.003372,-49.44,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 04:14:00,180s 1SPT,Transcribed,920,Chris Chutter,AMBI,American Bittern,Aves,1,163.76,3.81,0.05kHz,1.31kHz,Song,1,VERIFIED-No_Star,1,Janine McManus,-32.92,-34.18,2,0.020433,-0.006457,0.036643,-28.72,-35.9,-37.19,2,-0.014452,-0.019361,0.003734,-34.26,-28.86,-29.86,2,0.03327,-0.008175,0.044231,-27.09,-31.83,-32.82,2,-0.023531,-0.028785,0.005739,-30.82,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166543
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,HETH,Hermit Thrush,Aves,1,0.01,1.01,1.35kHz,6.21kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-33.01,-34.22,2,0.01947,-0.007328,0.047727,-26.42,-45.65,-67.3,2,0,-0.025621,0.02616,-31.65,-28.98,-29.74,2,0.03169,-0.006075,0.061012,-24.29,-44.5,-66.5,2,0,-0.028033,0.027638,-31.05,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,WTSP,White-throated Sparrow,Aves,1,1.85,2.93,3.41kHz,4.72kHz,Song,1,VERIFIED-1Star,2,Chris Chutter,-32.8,-34.24,2,0.020462,-0.003937,0.028777,-30.82,-70.63,-77.85,2,0,-0.001148,0.001188,-58.5,-28.87,-29.86,2,0.033229,-0.006772,0.04286,-27.36,-69.74,-77.22,2,0,-0.001144,0.001179,-58.57,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,HETH,Hermit Thrush,Aves,2,3.81,1.18,3.64kHz,7.66kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-32.92,-34.13,2,0.020113,-0.004314,0.028477,-30.91,-59.18,-69.89,2,0,-0.00328,0.003262,-49.68,-28.99,-29.85,2,0.032516,-0.007172,0.043131,-27.3,-54.47,-69.34,2,0,-0.004578,0.004387,-46.79,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,OVEN,Ovenbird,Aves,1,9.24,2.00,1.59kHz,5.88kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-32.98,-34.1,2,0.020421,-0.00421,0.029574,-30.58,-63.37,-69.39,2,0,-0.00461,0.003501,-46.73,-29.08,-29.84,2,0.032958,-0.007019,0.041439,-27.65,-64.52,-69.38,2,0,-0.002902,0.002722,-50.75,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,CONW,Connecticut Warbler,Aves,1,11.01,1.18,1.49kHz,4.20kHz,Song,1,VERIFIED-No_Star,1,Steve Van Wilgenburg,-33.28,-34.33,2,0.019847,-0.004357,0.028408,-30.93,-66.06,-72.24,2,0,-0.00258,0.002346,-51.77,-29.18,-29.92,2,0.032299,-0.006917,0.039786,-28.01,-67.26,-72.06,2,0,-0.001687,0.001793,-54.93,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,WTSP,White-throated Sparrow,Aves,2,12.91,3.31,3.08kHz,4.39kHz,Song,1,VERIFIED-1Star,1,Chris Chutter,-32.98,-34.27,2,0.020364,-0.004195,0.037779,-28.46,-70.31,-76.18,2,0,-0.002097,0.002191,-53.19,-28.98,-29.8,2,0.03317,-0.00699,0.048167,-26.34,-71.25,-75.59,2,0,-0.001114,0.001055,-59.07,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,UNYE,Unidentified Yellowlegs,Aves,1,19.43,4.65,1.73kHz,3.27kHz,Call,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-32.78,-34.45,2,0.020508,-0.011488,0.055177,-25.16,-64.92,-71.88,2,0,-0.004395,0.004637,-46.68,-28.86,-29.98,2,0.033315,-0.0071,0.069952,-23.1,-63.91,-71.4,2,0,-0.005366,0.005069,-45.41,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFA88:49,2021-06-05 06:14:00,180s 1SPT,Transcribed,1205,Stéphane Menu,CORA,Common Raven,Aves,1,175.28,0.78,0.75kHz,2.19kHz,Call,1,VERIFIED-3Star,1,Chris Chutter,-32.84,-34.49,2,0.019364,-0.048322,0.094574,-20.48,-56.25,-66.01,2,0,-0.005112,0.005231,-45.63,-28.66,-29.82,2,0.031716,-0.005669,0.07378,-22.64,-58.08,-65.15,2,0,-0.004478,0.004387,-46.98,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166550
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:13-UFB54:39,2021-05-27 04:21:00,600s 1SPT,Transcribed,920,Chris Chutter,OVEN,Ovenbird,Aves,1,0.03,1.30,2.47kHz,6.35kHz,Song,1,VERIFIED-No_Star,2,Steve Van Wilgenburg,-48.46,-50.35,2,-0.000014,-0.014752,0.014058,-36.62,-55.48,-58.83,2,0,-0.006902,0.007302,-42.73,-48.36,-50.12,2,-0.000013,-0.014681,0.015107,-36.42,-54.19,-58.01,2,0,-0.009022,0.007753,-40.89,t,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=166419
